x	y	Polygon_ID	acq_date	frp	acq_time	latitude	longitude	Neighbour	Neighbour_frp	Neighbour_acq_time	ELEV_max	ELEV_min	ELEV_median	ELEV_sum	ELEV_mode	ELEV_count	ELEV_mean	SLP_max	SLP_min	SLP_median	SLP_sum	SLP_mode	SLP_count	SLP_mean	EVT_max	EVT_min	EVT_median	EVT_sum	EVT_mode	EVT_count	EVT_mean	EVH_max	EVH_min	EVH_median	EVH_sum	EVH_mode	EVH_count	EVH_mean	EVC_max	EVC_min	EVC_median	EVC_sum	EVC_mode	EVC_count	EVC_mean	CBD_max	CBD_min	CBD_median	CBD_sum	CBD_mode	CBD_count	CBD_mean	CBH_max	CBH_min	CBH_median	CBH_sum	CBH_mode	CBH_count	CBH_mean	CC_max	CC_min	CC_median	CC_sum	CC_mode	CC_count	CC_mean	CH_max	CH_min	CH_median	CH_sum	CH_mode	CH_count	CH_mean	Shape	Neighbour_ELEV_max	Neighbour_ELEV_min	Neighbour_ELEV_median	Neighbour_ELEV_sum	Neighbour_ELEV_mode	Neighbour_ELEV_count	Neighbour_ELEV_mean	Neighbour_SLP_max	Neighbour_SLP_min	Neighbour_SLP_median	Neighbour_SLP_sum	Neighbour_SLP_mode	Neighbour_SLP_count	Neighbour_SLP_mean	Neighbour_EVT_max	Neighbour_EVT_min	Neighbour_EVT_median	Neighbour_EVT_sum	Neighbour_EVT_mode	Neighbour_EVT_count	Neighbour_EVT_mean	Neighbour_EVH_max	Neighbour_EVH_min	Neighbour_EVH_median	Neighbour_EVH_sum	Neighbour_EVH_mode	Neighbour_EVH_count	Neighbour_EVH_mean	Neighbour_EVC_max	Neighbour_EVC_min	Neighbour_EVC_median	Neighbour_EVC_sum	Neighbour_EVC_mode	Neighbour_EVC_count	Neighbour_EVC_mean	Neighbour_CBD_max	Neighbour_CBD_min	Neighbour_CBD_median	Neighbour_CBD_sum	Neighbour_CBD_mode	Neighbour_CBD_count	Neighbour_CBD_mean	Neighbour_CBH_max	Neighbour_CBH_min	Neighbour_CBH_median	Neighbour_CBH_sum	Neighbour_CBH_mode	Neighbour_CBH_count	Neighbour_CBH_mean	Neighbour_CC_max	Neighbour_CC_min	Neighbour_CC_median	Neighbour_CC_sum	Neighbour_CC_mode	Neighbour_CC_count	Neighbour_CC_mean	Neighbour_CH_max	Neighbour_CH_min	Neighbour_CH_median	Neighbour_CH_sum	Neighbour_CH_mode	Neighbour_CH_count	Neighbour_CH_mean	Neighbour_Shape	Neighbour_c_latitude	Neighbour_c_longitude	TEMP_ave	TEMP_min	TEMP_max	PRCP	SNOW	WDIR_ave	WSPD_ave	PRES_ave	WCOMP
-118.51844130802499	34.33283726377861	6592917	2016-09-07	0.8	919	-2036848.8077125142	1494697.4304942242	6600660.0			595.0	481.0	522.5	166456.0	529.0	312.0	533.5128	36.0	4.0	21.5	3431.0	33.0	156.0	21.99359	229.0	16.0	124.0	15853.0	224.0	156.0	101.621796	207.0	16.0	114.0	14979.0	206.0	156.0	96.01923	9246.0	7092.0	8169.0	1207278.0	7913.0	156.0	7738.9614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-2036988.74289801 1494817.92060716, -2036613.74289801 1494817.92060716, -2036613.74289801 1494442.92060716, -2036988.74289801 1494442.92060716, -2036988.74289801 1494817.92060716)))	591.0	450.0	517.5	154852.0	529.0	312.0	496.32053	37.0	3.0	18.0	3240.0	24.0	156.0	20.76923	232.0	16.0	129.5	31185.0	224.0	156.0	199.90384	212.0	16.0	203.5	29179.0	206.0	156.0	187.04488	9337.0	7092.0	7092.0	1150923.0	7913.0	156.0	7377.7114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-2036613.74289801 1494442.92060716, -2036238.74289801 1494442.92060716, -2036238.74289801 1494067.92060716, -2036613.74289801 1494067.92060716, -2036613.74289801 1494442.92060716)))	-2036426.24289801	1494255.4206071598	21.6	16.1	28.9	0.0	0.0	108.4	10.4	1013.3	-9.2992
-122.18989397992195	39.299339676990684	3022201	2014-04-12	2.9	2026	-2209849.3078920757	2115005.106201537	3029944.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	60.0	0.0	169.0	0.35502958	6.0	0.0	0.0	18.0	0.0	169.0	0.10650887	45.0	0.0	0.0	135.0	0.0	169.0	0.79881656	122.0	15.0	25.0	17298.0	15.0	169.0	102.35503	102.0	15.0	22.0	14568.0	15.0	169.0	86.20119	3986.0	3296.0	3986.0	655241.0	3296.0	169.0	3877.1658	375.0	0.0	0.0	1125.0	0.0	169.0	6.6568046	MULTIPOLYGON (((-2209863.74289801 2115067.92060716, -2209488.74289801 2115067.92060716, -2209488.74289801 2114692.92060716, -2209863.74289801 2114692.92060716, -2209863.74289801 2115067.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	300.0	0.0	144.0	2.0833333	1.0	0.0	0.0	3.0	0.0	144.0	0.020833334	35.0	0.0	0.0	105.0	0.0	144.0	0.7291667	121.0	13.0	44.5	7715.0	16.0	144.0	53.57639	102.0	13.0	43.0	7536.0	102.0	144.0	52.333332	3986.0	3296.0	3641.0	550060.0	3296.0	144.0	3819.861	175.0	0.0	0.0	525.0	0.0	144.0	3.6458333	MULTIPOLYGON (((-2209488.74289801 2114692.92060716, -2209113.74289801 2114692.92060716, -2209113.74289801 2114317.92060716, -2209488.74289801 2114317.92060716, -2209488.74289801 2114692.92060716)))	-2209301.2428980106	2114505.42060716	16.2	0.3	15.7	0.0	0.0	155.6	13.0	1010.2	-12.16877
-119.1475577677353	39.79905417830092	8488086	2017-07-04	90.0	2014	-1945061.1085414086	2102628.517540294	8480343.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.0	226.0	346.0	52998.0	347.0	156.0	339.73077	302.0	207.0	254.5	46258.0	302.0	156.0	296.52563	9308.0	7080.0	9307.0	1431906.0	9307.0	156.0	9178.885	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-1945113.74289801 2102692.92060716, -1944738.74289801 2102692.92060716, -1944738.74289801 2102317.92060716, -1945113.74289801 2102317.92060716, -1945113.74289801 2102692.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	352.0	343.0	349.5	54279.0	347.0	156.0	347.94232	302.0	302.0	302.0	47112.0	302.0	156.0	302.0	9308.0	9307.0	9308.0	1452018.0	9307.0	156.0	9307.808	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-1945488.74289801 2103067.92060716, -1945113.74289801 2103067.92060716, -1945113.74289801 2102692.92060716, -1945488.74289801 2102692.92060716, -1945488.74289801 2103067.92060716)))	-1945301.2428980102	2102880.42060716	28.1	16.1	37.2	0.0	0.0		12.6	1014.4	
-122.69516865773457	39.331992735675314	2186024	2012-07-09	42.3,66.2	934,1114	-2250208.4516345346,-2250036.796142047	2130341.381562446,2130227.698909028	2193766.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	15.0	110.5	16932.0	15.0	156.0	108.53846	125.0	15.0	105.0	16530.0	15.0	156.0	105.96154	22.0	0.0	9.5	1086.0	0.0	156.0	6.9615383	100.0	0.0	10.5	2889.0	0.0	156.0	18.51923	75.0	0.0	55.0	6520.0	0.0	156.0	41.794872	375.0	0.0	87.5	26500.0	0.0	156.0	169.8718	MULTIPOLYGON (((-2250363.74289801 2130442.92060716, -2249988.74289801 2130442.92060716, -2249988.74289801 2130067.92060716, -2250363.74289801 2130067.92060716, -2250363.74289801 2130442.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	101.0	106.5	15683.0	111.0	144.0	108.90972	125.0	102.0	109.0	15591.0	102.0	144.0	108.270836	22.0	0.0	11.5	1086.0	0.0	144.0	7.5416665	100.0	0.0	100.0	2567.0	0.0	144.0	17.82639	75.0	0.0	37.5	6270.0	0.0	144.0	43.541668	375.0	0.0	275.0	30000.0	0.0	144.0	208.33333	MULTIPOLYGON (((-2249988.74289801 2130442.92060716, -2249613.74289801 2130442.92060716, -2249613.74289801 2130067.92060716, -2249988.74289801 2130067.92060716, -2249988.74289801 2130442.92060716)))	-2249801.2428980106	2130255.42060716	22.6	11.1	35.0	0.0		240.0	5.2	1014.5	4.50333
-122.85240701363564	40.48914349199789	2665686	2015-11-10	16.8	2145	-2227078.846408466	2258463.0048323525	2657943.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	4.0	743.0	0.0	156.0	4.7628207	16.0	0.0	8.5	691.0	0.0	156.0	4.429487	65.0	0.0	22.5	4060.0	0.0	156.0	26.02564	125.0	14.0	61.0	13890.0	111.0	156.0	89.03846	111.0	14.0	68.0	14396.0	111.0	156.0	92.28205	3904.0	3027.0	3028.0	494669.0	3182.0	156.0	3170.955	375.0	0.0	0.0	22700.0	0.0	156.0	145.51282	MULTIPOLYGON (((-2227113.74289801 2258692.92060716, -2226738.74289801 2258692.92060716, -2226738.74289801 2258317.92060716, -2227113.74289801 2258317.92060716, -2227113.74289801 2258692.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	5.5	1194.0	0.0	156.0	7.6538463	16.0	0.0	6.0	517.0	0.0	156.0	3.3141026	65.0	0.0	27.5	3235.0	0.0	156.0	20.737179	127.0	103.0	107.0	16888.0	111.0	156.0	108.25641	111.0	101.0	107.0	16795.0	111.0	156.0	107.660255	3260.0	3027.0	3062.5	478829.0	3260.0	156.0	3069.4167	375.0	0.0	0.0	15775.0	0.0	156.0	101.121796	MULTIPOLYGON (((-2227488.74289801 2259067.92060716, -2227113.74289801 2259067.92060716, -2227113.74289801 2258692.92060716, -2227488.74289801 2258692.92060716, -2227488.74289801 2259067.92060716)))	-2227301.2428980106	2258880.42060716	8.2	2.2	17.2	0.0	0.0	343.4	7.2	1022.9	-6.33347
-120.72485306661639	41.91661560618668	7070600	2013-11-06	11.4	2107	-2013732.9326678908	2365010.3055713954	7062859.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	105.0	110.0	31662.0	105.0	288.0	109.9375	113.0	101.0	103.0	29828.0	102.0	288.0	103.56944	11.0	0.0	11.0	1968.0	0.0	288.0	6.8333335	31.0	0.0	13.0	3406.0	0.0	288.0	11.826389	55.0	0.0	45.0	11180.0	0.0	288.0	38.819443	175.0	0.0	175.0	49700.0	0.0	288.0	172.56944	MULTIPOLYGON (((-2013738.74289801 2365192.92060716, -2013363.74289801 2365192.92060716, -2013363.74289801 2364817.92060716, -2013738.74289801 2364817.92060716, -2013738.74289801 2365192.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	110.0	110.0	37180.0	110.0	338.0	110.0	104.0	102.0	103.5	34980.0	102.0	338.0	103.49113	8.0	4.0	7.0	2360.0	6.0	338.0	6.9822483	25.0	3.0	7.0	5742.0	3.0	338.0	16.988165	45.0	25.0	45.0	13490.0	45.0	338.0	39.911243	175.0	175.0	175.0	59150.0	175.0	338.0	175.0	MULTIPOLYGON (((-2014113.74289801 2364817.92060716, -2013738.74289801 2364817.92060716, -2013738.74289801 2364442.92060716, -2014113.74289801 2364442.92060716, -2014113.74289801 2364817.92060716)))	-2013926.24289801	2364630.42060716	7.5	3.0	14.0	0.0			7.5	1026.5	
-118.44291885666607	40.115339511534685	9858366	2017-07-05	11.3	2136	-1878592.0976711086	2122763.0039018593	9858365.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.0	25.0	218.0	34284.0	374.0	144.0	238.08333	302.0	25.0	163.5	28510.0	302.0	144.0	197.98611	7966.0	7299.0	7964.0	1139010.0	7964.0	144.0	7909.7915	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	MULTIPOLYGON (((-1878738.74289801 2122942.92060716, -1878363.74289801 2122942.92060716, -1878363.74289801 2122567.92060716, -1878738.74289801 2122567.92060716, -1878738.74289801 2122942.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	64.0	64.0	9984.0	64.0	156.0	64.0	64.0	64.0	64.0	9984.0	64.0	156.0	64.0	7964.0	7964.0	7964.0	1242384.0	7964.0	156.0	7964.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	MULTIPOLYGON (((-1878738.74289801 2123317.92060716, -1878363.74289801 2123317.92060716, -1878363.74289801 2122942.92060716, -1878738.74289801 2122942.92060716, -1878738.74289801 2123317.92060716)))	-1878551.2428980102	2123130.42060716	25.9	18.2	36.3	0.0	0.0		12.1	1015.4	
-120.81866275777135	41.86349618373695	6884802	2017-07-31	11.5	2009	-2022619.6526614027	2361340.156252282	6892543.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	119.0	228.5	64432.0	224.0	288.0	223.72223	303.0	113.0	213.0	59842.0	206.0	288.0	207.78473	9328.0	7017.0	7123.5	2065520.0	7124.0	288.0	7171.9443	3.0	0.0	0.0	12.0	0.0	288.0	0.041666668	13.0	0.0	0.0	36.0	0.0	288.0	0.125	25.0	0.0	0.0	80.0	0.0	288.0	0.2777778	150.0	0.0	0.0	600.0	0.0	288.0	2.0833333	MULTIPOLYGON (((-2022738.74289801 2361442.92060716, -2022363.74289801 2361442.92060716, -2022363.74289801 2361067.92060716, -2022738.74289801 2361067.92060716, -2022738.74289801 2361442.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	118.0	222.0	74694.0	224.0	338.0	220.98816	304.0	108.0	213.5	70268.0	206.0	338.0	207.8935	9328.0	7017.0	7102.0	2445888.0	7124.0	338.0	7236.355	3.0	0.0	0.0	36.0	0.0	338.0	0.10650887	19.0	0.0	0.0	182.0	0.0	338.0	0.53846157	35.0	0.0	7.5	340.0	0.0	338.0	1.0059172	190.0	0.0	0.0	1720.0	0.0	338.0	5.0887575	MULTIPOLYGON (((-2022363.74289801 2361817.92060716, -2021988.74289801 2361817.92060716, -2021988.74289801 2361442.92060716, -2022363.74289801 2361442.92060716, -2022363.74289801 2361817.92060716)))	-2022176.24289801	2361630.42060716	25.7	13.3	37.2	0.0			5.6	1018.1	
-117.69685053751188	42.35659326758497	12296483	2012-07-10	29.0	1055	-1760288.6092198512	2352452.281275539	1.2296484E7			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	101.0	104.0	35158.0	109.0	338.0	104.01775	122.0	101.0	112.0	37706.0	111.0	338.0	111.55621	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	MULTIPOLYGON (((-1760613.74289801 2352817.92060716, -1760238.74289801 2352817.92060716, -1760238.74289801 2352442.92060716, -1760613.74289801 2352442.92060716, -1760613.74289801 2352817.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	101.0	104.0	32428.0	109.0	312.0	103.9359	122.0	101.0	117.0	34906.0	111.0	312.0	111.878204	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	MULTIPOLYGON (((-1760613.74289801 2352442.92060716, -1760238.74289801 2352442.92060716, -1760238.74289801 2352067.92060716, -1760613.74289801 2352067.92060716, -1760613.74289801 2352442.92060716)))	-1760426.2428980102	2352255.42060716	27.7	15.0	37.2	0.0			9.6	1012.1	
-114.18870770132366	38.82123408757219	16540295	2013-07-11	2.9	954	-1554961.0014521778	1904214.32442534	1.6532553E7			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	108.0	109.0	18396.0	108.0	169.0	108.85207	104.0	101.0	102.0	17353.0	102.0	169.0	102.68047	38.0	0.0	6.0	1050.0	0.0	169.0	6.213018	49.0	0.0	49.0	5080.0	0.0	169.0	30.059172	45.0	0.0	45.0	5200.0	0.0	169.0	30.76923	175.0	0.0	75.0	11850.0	0.0	169.0	70.11834	MULTIPOLYGON (((-1555113.74289801 1904317.92060716, -1554738.74289801 1904317.92060716, -1554738.74289801 1903942.92060716, -1555113.74289801 1903942.92060716, -1555113.74289801 1904317.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	100.0	108.5	16919.0	108.0	156.0	108.45513	112.0	100.0	102.5	16018.0	102.0	156.0	102.67949	38.0	0.0	10.0	1026.0	0.0	156.0	6.576923	49.0	0.0	32.5	3020.0	0.0	156.0	19.358974	45.0	0.0	35.0	3955.0	0.0	156.0	25.352564	175.0	0.0	175.0	9025.0	0.0	156.0	57.852566	MULTIPOLYGON (((-1555488.74289801 1904317.92060716, -1555113.74289801 1904317.92060716, -1555113.74289801 1903942.92060716, -1555488.74289801 1903942.92060716, -1555488.74289801 1904317.92060716)))	-1555301.2428980102	1904130.4206071598	22.1	14.4	25.6	0.8	0.0		14.8	1010.7	
-123.55620795395136	41.60568636443425	2231770	2016-06-13	3.6	930	-2247863.498024068	2395117.924601278	2224029.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	136.0	337.0	80454.0	161.0	312.0	257.8654	304.0	112.0	123.5	69802.0	302.0	312.0	223.72437	9301.0	7008.0	7111.5	2266040.0	7195.0	312.0	7262.9487	100.0	3.0	3.0	4656.0	3.0	312.0	14.923077	16.0	5.0	7.5	2552.0	6.0	312.0	8.179487	65.0	25.0	35.0	10840.0	45.0	312.0	34.74359	390.0	30.0	70.0	32000.0	30.0	312.0	102.5641	MULTIPOLYGON (((-2248113.74289801 2395192.92060716, -2247738.74289801 2395192.92060716, -2247738.74289801 2394817.92060716, -2248113.74289801 2394817.92060716, -2248113.74289801 2395192.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357.0	13.0	334.0	64194.0	143.0	312.0	205.75	304.0	13.0	212.0	56476.0	15.0	312.0	181.01282	9301.0	7008.0	7549.0	2256902.0	7195.0	312.0	7233.66	100.0	0.0	6.0	5900.0	0.0	312.0	18.910257	16.0	0.0	9.0	2258.0	0.0	312.0	7.2371793	65.0	0.0	40.0	10170.0	0.0	312.0	32.596153	390.0	0.0	250.0	37100.0	0.0	312.0	118.910255	MULTIPOLYGON (((-2248488.74289801 2394817.92060716, -2248113.74289801 2394817.92060716, -2248113.74289801 2394442.92060716, -2248488.74289801 2394442.92060716, -2248488.74289801 2394817.92060716)))	-2248301.2428980106	2394630.42060716	12.6	8.9	15.6	0.0	0.0		9.6	1021.5	
-118.54891640555243	35.747481760559126	7304769	2016-08-19	1.8	1015	-2002165.5548387652	1649239.0870669263	7312510.0			2000.0	1896.0	1971.5	608658.0	1902.0	312.0	1950.8269	30.0	1.0	19.0	2637.0	6.0	156.0	16.903847	344.0	142.0	325.5	41841.0	161.0	156.0	268.21155	305.0	123.0	216.5	38567.0	305.0	156.0	247.22437	7195.0	7027.0	7195.0	1114008.0	7195.0	156.0	7141.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	3.0	773.0	0.0	156.0	4.955128	75.0	0.0	30.0	5070.0	0.0	156.0	32.5	390.0	0.0	370.0	44820.0	0.0	156.0	287.30768	MULTIPOLYGON (((-2002488.74289801 1649317.92060716, -2002113.74289801 1649317.92060716, -2002113.74289801 1648942.92060716, -2002488.74289801 1648942.92060716, -2002488.74289801 1649317.92060716)))	1886.0	1780.0	1835.5	572064.0	1821.0	312.0	1833.5385	29.0	7.0	20.0	2706.0	15.0	156.0	17.346153	330.0	116.0	231.0	45748.0	143.0	156.0	293.2564	301.0	112.0	301.0	43629.0	114.0	156.0	279.67307	7195.0	7027.0	7195.0	1119289.0	7195.0	156.0	7174.9297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	204.0	0.0	156.0	1.3076923	55.0	0.0	0.0	1670.0	0.0	156.0	10.705129	390.0	0.0	175.0	13480.0	0.0	156.0	86.410255	MULTIPOLYGON (((-2002113.74289801 1649692.92060716, -2001738.74289801 1649692.92060716, -2001738.74289801 1649317.92060716, -2002113.74289801 1649317.92060716, -2002113.74289801 1649692.92060716)))	-2001926.24289801	1649505.4206071598	30.1	21.1	38.3	0.0	0.0		7.9	1009.4	
-118.95791005936077	36.922663594244256	7219243	2015-08-24	8.2	2107	-2006536.5839022333	1785525.6417884764	7211502.0			2490.0	2331.0	2428.0	819372.0	2485.0	338.0	2424.1775	33.0	3.0	25.0	3893.0	24.0	169.0	23.035503	8.0	3.0	5.0	1684.0	3.0	338.0	4.9822483	9.0	3.0	9.0	2750.0	6.0	338.0	8.136095	55.0	25.0	50.0	17490.0	45.0	338.0	51.745564	105.0	102.0	104.5	35380.0	102.0	338.0	104.67455	111.0	110.0	111.0	37512.0	111.0	338.0	110.98225	3032.0	3031.0	3032.0	1024814.0	3032.0	338.0	3031.9941	375.0	175.0	375.0	125550.0	375.0	338.0	371.4497	MULTIPOLYGON (((-2006613.74289801 1785817.92060716, -2006238.74289801 1785817.92060716, -2006238.74289801 1785442.92060716, -2006613.74289801 1785442.92060716, -2006613.74289801 1785817.92060716)))	2353.0	2207.0	2328.0	655048.0	2207.0	288.0	2274.4722	30.0	8.0	26.5	3061.0	24.0	144.0	21.256945	10.0	3.0	5.0	1666.0	3.0	288.0	5.7847223	22.0	4.0	9.0	3162.0	6.0	288.0	10.979167	85.0	25.0	65.0	17260.0	75.0	288.0	59.930557	108.0	102.0	105.0	30382.0	102.0	288.0	105.49306	111.0	110.0	111.0	31952.0	111.0	288.0	110.94444	3032.0	3028.0	3032.0	872906.0	3032.0	288.0	3030.9236	375.0	175.0	275.0	104800.0	375.0	288.0	363.8889	MULTIPOLYGON (((-2006988.74289801 1785442.92060716, -2006613.74289801 1785442.92060716, -2006613.74289801 1785067.92060716, -2006988.74289801 1785067.92060716, -2006988.74289801 1785442.92060716)))	-2006801.24289801	1785255.4206071598	28.1	18.9	37.2	0.0	0.0	303.9	13.0	1013.2	-2.50279
-119.59131681040965	37.57119168864231	6468045	2017-08-29	2.5	943	-2042886.6207306546	1869558.2171439743	6460304.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	123.0	200.0	45248.0	143.0	312.0	145.02563	216.0	107.0	125.5	39306.0	212.0	312.0	125.98077	7098.0	7028.0	7030.0	2194644.0	7058.0	312.0	7034.115	24.0	0.0	12.0	3866.0	0.0	312.0	12.391026	11.0	0.0	8.0	2334.0	0.0	312.0	7.480769	55.0	0.0	40.0	13310.0	0.0	312.0	42.660255	350.0	0.0	250.0	75580.0	0.0	312.0	242.24359	MULTIPOLYGON (((-2042988.74289801 1869817.92060716, -2042613.74289801 1869817.92060716, -2042613.74289801 1869442.92060716, -2042988.74289801 1869442.92060716, -2042988.74289801 1869817.92060716)))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	121.0	145.0	46500.0	251.0	312.0	149.03847	221.0	113.0	127.5	40432.0	221.0	312.0	129.58974	7098.0	7028.0	7032.0	2194810.0	7058.0	312.0	7034.6475	24.0	0.0	15.0	4188.0	0.0	312.0	13.423077	12.0	0.0	8.5	2394.0	0.0	312.0	7.673077	65.0	0.0	45.0	14220.0	0.0	312.0	45.576923	390.0	0.0	155.0	84080.0	0.0	312.0	269.48718	MULTIPOLYGON (((-2043363.74289801 1869442.92060716, -2042988.74289801 1869442.92060716, -2042988.74289801 1869067.92060716, -2043363.74289801 1869067.92060716, -2043363.74289801 1869442.92060716)))	-2043176.24289801	1869255.4206071598	19.6	11.5	27.9	0.0	0.0	327.7	6.3	1008.1	1.38503
